latitude,longitude,hour,shelter_volume_m3,wall_material,wall_thickness_cm,glazing_ratio,insulation_r_value,ghi_w_m2,ambient_temp_c,thermal_mass_kj_k,thermal_energy_kwh
33.7786,77.3234,18,63.6,Rammed_Earth,34.2,0.25,3.89,2.334789122574429e-14,18.035533905932738,33960.82,5.288272160461213e-16
33.7786,77.3234,19,63.6,Rammed_Earth,34.2,0.25,3.89,0.0,17.0,33960.82,0.0
33.7786,77.3234,20,63.6,Rammed_Earth,34.2,0.25,3.89,0.0,15.794095225512603,33960.82,0.0
33.7786,77.3234,21,63.6,Rammed_Earth,34.2,0.25,3.89,0.0,14.5,33960.82,0.0
33.7786,77.3234,22,63.6,Rammed_Earth,34.2,0.25,3.89,0.0,13.205904774487395,33960.82,0.0
33.7786,77.3234,23,63.6,Rammed_Earth,34.2,0.25,3.89,0.0,12.0,33960.82,0.0
33.677,77.2267,0,237.2,Rammed_Earth,39.7,0.25,2.28,0.0,-12.93553390593274,146396.67,0.0
33.677,77.2267,1,237.2,Rammed_Earth,39.7,0.25,2.28,0.0,-13.730127018922193,146396.67,0.0
33.677,77.2267,2,237.2,Rammed_Earth,39.7,0.25,2.28,0.0,-14.229629131445343,146396.67,0.0
33.677,77.2267,3,237.2,Rammed_Earth,39.7,0.25,2.28,0.0,-14.4,146396.67,0.0
33.677,77.2267,4,237.2,Rammed_Earth,39.7,0.25,2.28,0.0,-14.229629131445341,146396.67,0.0
33.677,77.2267,5,237.2,Rammed_Earth,39.7,0.25,2.28,0.0,-13.730127018922193,146396.67,0.0
33.677,77.2267,6,237.2,Rammed_Earth,39.7,0.25,2.28,6.509610060867756e-14,-12.935533905932738,146396.67,3.150230175099136e-15
33.677,77.2267,7,237.2,Rammed_Earth,39.7,0.25,2.28,275.1505268484898,-11.899999999999999,146396.67,13.315505602757892
33.677,77.2267,8,237.2,Rammed_Earth,39.7,0.25,2.28,531.5500000000001,-10.694095225512605,146396.67,25.723581503601274
33.677,77.2267,9,237.2,Rammed_Earth,39.7,0.25,2.28,751.7252190794187,-9.4,146396.67,36.37863783520261
33.677,77.2267,10,237.2,Rammed_Earth,39.7,0.25,2.28,920.6716067632367,-8.105904774487396,146396.67,44.55455011687642
33.677,77.2267,11,237.2,Rammed_Earth,39.7,0.25,2.28,1026.8757459279084,-6.9,146396.67,49.694143437960506
33.677,77.2267,12,237.2,Rammed_Earth,39.7,0.25,2.28,1063.1,-5.864466094067263,146396.67,51.44716300720254
33.677,77.2267,13,237.2,Rammed_Earth,39.7,0.25,2.28,1026.8757459279084,-5.069872981077807,146396.67,49.694143437960506
33.677,77.2267,14,237.2,Rammed_Earth,39.7,0.25,2.28,920.6716067632367,-4.570370868554659,146396.67,44.55455011687642
33.677,77.2267,15,237.2,Rammed_Earth,39.7,0.25,2.28,751.7252190794187,-4.4,146396.67,36.37863783520261
33.677,77.2267,16,237.2,Rammed_Earth,39.7,0.25,2.28,531.5500000000001,-4.570370868554659,146396.67,25.723581503601274
33.677,77.2267,17,237.2,Rammed_Earth,39.7,0.25,2.28,275.1505268484898,-5.069872981077807,146396.67,13.315505602757892
33.677,77.2267,18,237.2,Rammed_Earth,39.7,0.25,2.28,6.509610060867756e-14,-5.864466094067263,146396.67,3.150230175099136e-15
33.677,77.2267,19,237.2,Rammed_Earth,39.7,0.25,2.28,0.0,-6.9,146396.67,0.0
33.677,77.2267,20,237.2,Rammed_Earth,39.7,0.25,2.28,0.0,-8.105904774487396,146396.67,0.0
33.677,77.2267,21,237.2,Rammed_Earth,39.7,0.25,2.28,0.0,-9.4,146396.67,0.0
33.677,77.2267,22,237.2,Rammed_Earth,39.7,0.25,2.28,0.0,-10.694095225512605,146396.67,0.0
33.677,77.2267,23,237.2,Rammed_Earth,39.7,0.25,2.28,0.0,-11.899999999999999,146396.67,0.0
33.5887,77.355,0,129.4,Mud_Brick,22.9,0.17,4.62,0.0,-26.63553390593274,42013.06,0.0
33.5887,77.355,1,129.4,Mud_Brick,22.9,0.17,4.62,0.0,-27.430127018922192,42013.06,0.0
33.5887,77.355,2,129.4,Mud_Brick,22.9,0.17,4.62,0.0,-27.929629131445346,42013.06,0.0
33.5887,77.355,3,129.4,Mud_Brick,22.9,0.17,4.62,0.0,-28.1,42013.06,0.0
33.5887,77.355,4,129.4,Mud_Brick,22.9,0.17,4.62,0.0,-27.929629131445342,42013.06,0.0
33.5887,77.355,5,129.4,Mud_Brick,22.9,0.17,4.62,0.0,-27.430127018922196,42013.06,0.0
33.5887,77.355,6,129.4,Mud_Brick,22.9,0.17,4.62,4.605284288193622e-14,-26.63553390593274,42013.06,9.395550614356013e-16
33.5887,77.355,7,129.4,Mud_Brick,22.9,0.17,4.62,194.65780382160585,-25.6,42013.06,3.9713449460090904
33.5887,77.355,8,129.4,Mud_Brick,22.9,0.17,4.62,376.05000000000007,-24.394095225512604,42013.06,7.672049296905493
33.5887,77.355,9,129.4,Mud_Brick,22.9,0.17,4.62,531.8150101304025,-23.1,42013.06,10.849916166878716
33.5887,77.355,10,129.4,Mud_Brick,22.9,0.17,4.62,651.3377061862764,-21.8059047744874,42013.06,13.288379180413397
33.5887,77.355,11,129.4,Mud_Brick,22.9,0.17,4.62,726.4728139520083,-20.6,42013.06,14.821261112887807
33.5887,77.355,12,129.4,Mud_Brick,22.9,0.17,4.62,752.1,-19.564466094067264,42013.06,15.344098593810983
33.5887,77.355,13,129.4,Mud_Brick,22.9,0.17,4.62,726.4728139520083,-18.769872981077807,42013.06,14.821261112887807
33.5887,77.355,14,129.4,Mud_Brick,22.9,0.17,4.62,651.3377061862764,-18.27037086855466,42013.06,13.288379180413397
33.5887,77.355,15,129.4,Mud_Brick,22.9,0.17,4.62,531.8150101304025,-18.1,42013.06,10.849916166878716
33.5887,77.355,16,129.4,Mud_Brick,22.9,0.17,4.62,376.05000000000007,-18.27037086855466,42013.06,7.672049296905493
33.5887,77.355,17,129.4,Mud_Brick,22.9,0.17,4.62,194.65780382160585,-18.769872981077807,42013.06,3.9713449460090904
33.5887,77.355,18,129.4,Mud_Brick,22.9,0.17,4.62,4.605284288193622e-14,-19.564466094067264,42013.06,9.395550614356013e-16
33.5887,77.355,19,129.4,Mud_Brick,22.9,0.17,4.62,0.0,-20.6,42013.06,0.0
33.5887,77.355,20,129.4,Mud_Brick,22.9,0.17,4.62,0.0,-21.8059047744874,42013.06,0.0
33.5887,77.355,21,129.4,Mud_Brick,22.9,0.17,4.62,0.0,-23.1,42013.06,0.0
33.5887,77.355,22,129.4,Mud_Brick,22.9,0.17,4.62,0.0,-24.394095225512604,42013.06,0.0
33.5887,77.355,23,129.4,Mud_Brick,22.9,0.17,4.62,0.0,-25.6,42013.06,0.0
33.6206,77.0694,0,50.0,Stone,28.3,0.16,1.51,0.0,3.4644660940672614,25901.54,0.0
33.6206,77.0694,1,50.0,Stone,28.3,0.16,1.51,0.0,2.6698729810778072,25901.54,0.0
33.6206,77.0694,2,50.0,Stone,28.3,0.16,1.51,0.0,2.1703708685546577,25901.54,0.0
33.6206,77.0694,3,50.0,Stone,28.3,0.16,1.51,0.0,2.0,25901.54,0.0
33.6206,77.0694,4,50.0,Stone,28.3,0.16,1.51,0.0,2.1703708685546594,25901.54,0.0
33.6206,77.0694,5,50.0,Stone,28.3,0.16,1.51,0.0,2.6698729810778064,25901.54,0.0
33.6206,77.0694,6,50.0,Stone,28.3,0.16,1.51,2.6666684051433616e-14,3.4644660940672627,25901.54,2.6779939202823406e-16
33.6206,77.0694,7,50.0,Stone,28.3,0.16,1.51,112.71569414214778,4.500000000000001,25901.54,1.1319440506771514
33.6206,77.0694,8,50.0,Stone,28.3,0.16,1.51,217.75000000000006,5.705904774487395,25901.54,2.186747984926645
33.6206,77.0694,9,50.0,Stone,28.3,0.16,1.51,307.9450032067415,7.0,25901.54,3.0925286577752975
33.6206,77.0694,10,50.0,Stone,28.3,0.16,1.51,377.15406334812303,8.294095225512603,25901.54,3.7875586132418104
33.6206,77.0694,11,50.0,Stone,28.3,0.16,1.51,420.66069734888924,9.5,25901.54,4.224472708452449
33.6206,77.0694,12,50.0,Stone,28.3,0.16,1.51,435.5,10.535533905932738,25901.54,4.373495969853289
33.6206,77.0694,13,50.0,Stone,28.3,0.16,1.51,420.66069734888924,11.330127018922195,25901.54,4.224472708452449
33.6206,77.0694,14,50.0,Stone,28.3,0.16,1.51,377.15406334812303,11.82962913144534,25901.54,3.7875586132418104
33.6206,77.0694,15,50.0,Stone,28.3,0.16,1.51,307.9450032067415,12.0,25901.54,3.0925286577752975
33.6206,77.0694,16,50.0,Stone,28.3,0.16,1.51,217.75000000000006,11.82962913144534,25901.54,2.186747984926645
33.6206,77.0694,17,50.0,Stone,28.3,0.16,1.51,112.71569414214778,11.330127018922195,25901.54,1.1319440506771514
33.6206,77.0694,18,50.0,Stone,28.3,0.16,1.51,2.6666684051433616e-14,10.535533905932738,25901.54,2.6779939202823406e-16
33.6206,77.0694,19,50.0,Stone,28.3,0.16,1.51,0.0,9.5,25901.54,0.0
33.6206,77.0694,20,50.0,Stone,28.3,0.16,1.51,0.0,8.294095225512603,25901.54,0.0
33.6206,77.0694,21,50.0,Stone,28.3,0.16,1.51,0.0,7.0,25901.54,0.0
33.6206,77.0694,22,50.0,Stone,28.3,0.16,1.51,0.0,5.705904774487395,25901.54,0.0
33.6206,77.0694,23,50.0,Stone,28.3,0.16,1.51,0.0,4.500000000000001,25901.54,0.0
33.9608,77.5191,0,177.8,Concrete,44.9,0.09,1.71,0.0,-4.3355339059327385,95327.54,0.0
33.9608,77.5191,1,177.8,Concrete,44.9,0.09,1.71,0.0,-5.130127018922193,95327.54,0.0
33.9608,77.5191,2,177.8,Concrete,44.9,0.09,1.71,0.0,-5.629629131445342,95327.54,0.0
33.9608,77.5191,3,177.8,Concrete,44.9,0.09,1.71,0.0,-5.8,95327.54,0.0
33.9608,77.5191,4,177.8,Concrete,44.9,0.09,1.71,0.0,-5.62962913144534,95327.54,0.0
33.9608,77.5191,5,177.8,Concrete,44.9,0.09,1.71,0.0,-5.1301270189221935,95327.54,0.0
33.9608,77.5191,6,177.8,Concrete,44.9,0.09,1.71,1.5938778090902804e-14,-4.335533905932738,95327.54,1.1543911179543383e-16
33.9608,77.5191,7,177.8,Concrete,44.9,0.09,1.71,67.37059744018615,-3.299999999999999,95327.54,0.4879421675405421
33.9608,77.5191,8,177.8,Concrete,44.9,0.09,1.71,130.15000000000003,-2.0940952255126044,95327.54,0.9426318827257544
33.9608,77.5191,9,177.8,Concrete,44.9,0.09,1.71,184.05989514285835,-0.7999999999999997,95327.54,1.3330827928760465
33.9608,77.5191,10,177.8,Concrete,44.9,0.09,1.71,225.4264126050894,0.49409522551260365,95327.54,1.632686313715314
33.9608,77.5191,11,177.8,Concrete,44.9,0.09,1.71,251.4304925830445,1.7000000000000004,95327.54,1.8210249604165887
33.9608,77.5191,12,177.8,Concrete,44.9,0.09,1.71,260.3,2.735533905932738,95327.54,1.8852637654515083
33.9608,77.5191,13,177.8,Concrete,44.9,0.09,1.71,251.4304925830445,3.530127018922194,95327.54,1.8210249604165887
33.9608,77.5191,14,177.8,Concrete,44.9,0.09,1.71,225.4264126050894,4.029629131445342,95327.54,1.632686313715314
33.9608,77.5191,15,177.8,Concrete,44.9,0.09,1.71,184.05989514285835,4.2,95327.54,1.3330827928760465
33.9608,77.5191,16,177.8,Concrete,44.9,0.09,1.71,130.15000000000003,4.029629131445342,95327.54,0.9426318827257544
33.9608,77.5191,17,177.8,Concrete,44.9,0.09,1.71,67.37059744018615,3.530127018922194,95327.54,0.4879421675405421
33.9608,77.5191,18,177.8,Concrete,44.9,0.09,1.71,1.5938778090902804e-14,2.735533905932738,95327.54,1.1543911179543383e-16
33.9608,77.5191,19,177.8,Concrete,44.9,0.09,1.71,0.0,1.7000000000000004,95327.54,0.0
33.9608,77.5191,20,177.8,Concrete,44.9,0.09,1.71,0.0,0.49409522551260365,95327.54,0.0
33.9608,77.5191,21,177.8,Concrete,44.9,0.09,1.71,0.0,-0.7999999999999997,95327.54,0.0
33.9608,77.5191,22,177.8,Concrete,44.9,0.09,1.71,0.0,-2.0940952255126044,95327.54,0.0
33.9608,77.5191,23,177.8,Concrete,44.9,0.09,1.71,0.0,-3.299999999999999,95327.54,0.0
33.7063,77.0676,0,61.7,Mud_Brick,58.4,0.18,2.97,0.0,-20.63553390593274,51486.11,0.0
33.7063,77.0676,1,61.7,Mud_Brick,58.4,0.18,2.97,0.0,-21.430127018922192,51486.11,0.0
33.7063,77.0676,2,61.7,Mud_Brick,58.4,0.18,2.97,0.0,-21.929629131445346,51486.11,0.0
33.7063,77.0676,3,61.7,Mud_Brick,58.4,0.18,2.97,0.0,-22.1,51486.11,0.0
33.7063,77.0676,4,61.7,Mud_Brick,58.4,0.18,2.97,0.0,-21.929629131445342,51486.11,0.0
33.7063,77.0676,5,61.7,Mud_Brick,58.4,0.18,2.97,0.0,-21.430127018922196,51486.11,0.0
33.7063,77.0676,6,61.7,Mud_Brick,58.4,0.18,2.97,1.3801769426390671e-14,-20.63553390593274,51486.11,1.3607627144601415e-16
33.7063,77.0676,7,61.7,Mud_Brick,58.4,0.18,2.97,58.33781276610818,-19.6,51486.11,0.5751720522405273
33.7063,77.0676,8,61.7,Mud_Brick,58.4,0.18,2.97,112.70000000000003,-18.394095225512604,51486.11,1.111147079637621
33.7063,77.0676,9,61.7,Mud_Brick,58.4,0.18,2.97,159.38186847944783,-17.1,51486.11,1.571399269814781
33.7063,77.0676,10,61.7,Mud_Brick,58.4,0.18,2.97,195.2021260130125,-15.805904774487399,51486.11,1.924563196614141
33.7063,77.0676,11,61.7,Mud_Brick,58.4,0.18,2.97,217.719681245556,-14.600000000000001,51486.11,2.1465713220553084
33.7063,77.0676,12,61.7,Mud_Brick,58.4,0.18,2.97,225.4,-13.564466094067264,51486.11,2.2222941592752417
33.7063,77.0676,13,61.7,Mud_Brick,58.4,0.18,2.97,217.719681245556,-12.769872981077807,51486.11,2.1465713220553084
33.7063,77.0676,14,61.7,Mud_Brick,58.4,0.18,2.97,195.2021260130125,-12.27037086855466,51486.11,1.924563196614141
33.7063,77.0676,15,61.7,Mud_Brick,58.4,0.18,2.97,159.38186847944783,-12.100000000000001,51486.11,1.571399269814781
33.7063,77.0676,16,61.7,Mud_Brick,58.4,0.18,2.97,112.70000000000003,-12.27037086855466,51486.11,1.111147079637621
33.7063,77.0676,17,61.7,Mud_Brick,58.4,0.18,2.97,58.33781276610818,-12.769872981077807,51486.11,0.5751720522405273
33.7063,77.0676,18,61.7,Mud_Brick,58.4,0.18,2.97,1.3801769426390671e-14,-13.564466094067264,51486.11,1.3607627144601415e-16
33.7063,77.0676,19,61.7,Mud_Brick,58.4,0.18,2.97,0.0,-14.600000000000001,51486.11,0.0
33.7063,77.0676,20,61.7,Mud_Brick,58.4,0.18,2.97,0.0,-15.805904774487399,51486.11,0.0
33.7063,77.0676,21,61.7,Mud_Brick,58.4,0.18,2.97,0.0,-17.1,51486.11,0.0
33.7063,77.0676,22,61.7,Mud_Brick,58.4,0.18,2.97,0.0,-18.394095225512604,51486.11,0.0
33.7063,77.0676,23,61.7,Mud_Brick,58.4,0.18,2.97,0.0,-19.6,51486.11,0.0
33.8643,77.8004,0,119.0,Stone,17.3,0.08,1.33,0.0,-8.735533905932739,37119.49,0.0
33.8643,77.8004,1,119.0,Stone,17.3,0.08,1.33,0.0,-9.530127018922194,37119.49,0.0
33.8643,77.8004,2,119.0,Stone,17.3,0.08,1.33,0.0,-10.029629131445343,37119.49,0.0
33.8643,77.8004,3,119.0,Stone,17.3,0.08,1.33,0.0,-10.2,37119.49,0.0
33.8643,77.8004,4,119.0,Stone,17.3,0.08,1.33,0.0,-10.02962913144534,37119.49,0.0
33.8643,77.8004,5,119.0,Stone,17.3,0.08,1.33,0.0,-9.530127018922194,37119.49,0.0
33.8643,77.8004,6,119.0,Stone,17.3,0.08,1.33,2.573595248408163e-14,-8.735533905932737,37119.49,5.449499970231373e-17
33.8643,77.8004,7,119.0,Stone,17.3,0.08,1.33,108.78164465658946,-7.699999999999999,37119.49,0.23034141428589835
33.8643,77.8004,8,119.0,Stone,17.3,0.08,1.33,210.15000000000006,-6.494095225512604,37119.49,0.444985441845398
33.8643,77.8004,9,119.0,Stone,17.3,0.08,1.33,297.19698013270596,-5.2,37119.49,0.6293044469163459
33.8643,77.8004,10,119.0,Stone,17.3,0.08,1.33,363.9904772105996,-3.9059047744873965,37119.49,0.7707373939047152
33.8643,77.8004,11,119.0,Stone,17.3,0.08,1.33,405.9786247892954,-2.6999999999999997,37119.49,0.8596458612022443
33.8643,77.8004,12,119.0,Stone,17.3,0.08,1.33,420.3,-1.6644660940672624,37119.49,0.8899708836907958
33.8643,77.8004,13,119.0,Stone,17.3,0.08,1.33,405.9786247892954,-0.8698729810778065,37119.49,0.8596458612022443
33.8643,77.8004,14,119.0,Stone,17.3,0.08,1.33,363.9904772105996,-0.3703708685546587,37119.49,0.7707373939047152
33.8643,77.8004,15,119.0,Stone,17.3,0.08,1.33,297.19698013270596,-0.20000000000000018,37119.49,0.6293044469163459
33.8643,77.8004,16,119.0,Stone,17.3,0.08,1.33,210.15000000000006,-0.3703708685546587,37119.49,0.444985441845398
33.8643,77.8004,17,119.0,Stone,17.3,0.08,1.33,108.78164465658946,-0.8698729810778065,37119.49,0.23034141428589835
33.8643,77.8004,18,119.0,Stone,17.3,0.08,1.33,2.573595248408163e-14,-1.6644660940672624,37119.49,5.449499970231373e-17
33.8643,77.8004,19,119.0,Stone,17.3,0.08,1.33,0.0,-2.6999999999999997,37119.49,0.0
33.8643,77.8004,20,119.0,Stone,17.3,0.08,1.33,0.0,-3.9059047744873965,37119.49,0.0
33.8643,77.8004,21,119.0,Stone,17.3,0.08,1.33,0.0,-5.2,37119.49,0.0
33.8643,77.8004,22,119.0,Stone,17.3,0.08,1.33,0.0,-6.494095225512604,37119.49,0.0
33.8643,77.8004,23,119.0,Stone,17.3,0.08,1.33,0.0,-7.699999999999999,37119.49,0.0
34.0034,77.2337,0,226.7,Stone,55.1,0.32,1.78,0.0,1.1644660940672615,225085.13,0.0
34.0034,77.2337,1,226.7,Stone,55.1,0.32,1.78,0.0,0.3698729810778074,225085.13,0.0
34.0034,77.2337,2,226.7,Stone,55.1,0.32,1.78,0.0,-0.12962913144534216,225085.13,0.0
34.0034,77.2337,3,226.7,Stone,55.1,0.32,1.78,0.0,-0.2999999999999998,225085.13,0.0
34.0034,77.2337,4,226.7,Stone,55.1,0.32,1.78,0.0,-0.12962913144534038,225085.13,0.0
34.0034,77.2337,5,226.7,Stone,55.1,0.32,1.78,0.0,0.36987298107780653,225085.13,0.0
34.0034,77.2337,6,226.7,Stone,55.1,0.32,1.78,6.08220832796533e-14,1.1644660940672629,225085.13,3.845605718637832e-15
34.0034,77.2337,7,226.7,Stone,55.1,0.32,1.78,257.0849575003338,2.200000000000001,225085.13,16.254743827062864
34.0034,77.2337,8,226.7,Stone,55.1,0.32,1.78,496.6500000000001,3.405904774487396,225085.13,31.401753724545664
34.0034,77.2337,9,226.7,Stone,55.1,0.32,1.78,702.3691657525977,4.7,225085.13,44.40878599955232
34.0034,77.2337,10,226.7,Stone,55.1,0.32,1.78,860.2230335790829,5.994095225512604,225085.13,54.38943289767831
34.0034,77.2337,11,226.7,Stone,55.1,0.32,1.78,959.4541232529315,7.200000000000001,225085.13,60.66352982661519
34.0034,77.2337,12,226.7,Stone,55.1,0.32,1.78,993.3,8.235533905932737,225085.13,62.80350744909131
34.0034,77.2337,13,226.7,Stone,55.1,0.32,1.78,959.4541232529315,9.030127018922194,225085.13,60.66352982661519
34.0034,77.2337,14,226.7,Stone,55.1,0.32,1.78,860.2230335790829,9.529629131445342,225085.13,54.38943289767831
34.0034,77.2337,15,226.7,Stone,55.1,0.32,1.78,702.3691657525977,9.7,225085.13,44.40878599955232
34.0034,77.2337,16,226.7,Stone,55.1,0.32,1.78,496.6500000000001,9.529629131445342,225085.13,31.401753724545664
34.0034,77.2337,17,226.7,Stone,55.1,0.32,1.78,257.0849575003338,9.030127018922194,225085.13,16.254743827062864
34.0034,77.2337,18,226.7,Stone,55.1,0.32,1.78,6.08220832796533e-14,8.235533905932737,225085.13,3.845605718637832e-15
34.0034,77.2337,19,226.7,Stone,55.1,0.32,1.78,0.0,7.200000000000001,225085.13,0.0
34.0034,77.2337,20,226.7,Stone,55.1,0.32,1.78,0.0,5.994095225512604,225085.13,0.0
34.0034,77.2337,21,226.7,Stone,55.1,0.32,1.78,0.0,4.7,225085.13,0.0
34.0034,77.2337,22,226.7,Stone,55.1,0.32,1.78,0.0,3.405904774487396,225085.13,0.0
34.0034,77.2337,23,226.7,Stone,55.1,0.32,1.78,0.0,2.200000000000001,225085.13,0.0
34.1904,77.54,0,65.7,Stone,41.0,0.39,4.78,0.0,2.264466094067261,48444.22,0.0
34.1904,77.54,1,65.7,Stone,41.0,0.39,4.78,0.0,1.469872981077807,48444.22,0.0
34.1904,77.54,2,65.7,Stone,41.0,0.39,4.78,0.0,0.9703708685546575,48444.22,0.0
34.1904,77.54,3,65.7,Stone,41.0,0.39,4.78,0.0,0.7999999999999998,48444.22,0.0
34.1904,77.54,4,65.7,Stone,41.0,0.39,4.78,0.0,0.9703708685546593,48444.22,0.0
34.1904,77.54,5,65.7,Stone,41.0,0.39,4.78,0.0,1.4698729810778062,48444.22,0.0
34.1904,77.54,6,65.7,Stone,41.0,0.39,4.78,3.5165732837516244e-14,2.2644660940672625,48444.22,1.189700008294003e-15
34.1904,77.54,7,65.7,Stone,41.0,0.39,4.78,148.63977760237765,3.3000000000000007,48444.22,5.028666556259302
34.1904,77.54,8,65.7,Stone,41.0,0.39,4.78,287.15000000000003,4.505904774487396,48444.22,9.71463779697394
34.1904,77.54,9,65.7,Stone,41.0,0.39,4.78,406.09142443543425,5.8,48444.22,13.738572526022832
34.1904,77.54,10,65.7,Stone,41.0,0.39,4.78,497.3583893934031,7.0940952255126035,48444.22,16.82624624148785
34.1904,77.54,11,65.7,Stone,41.0,0.39,4.78,554.7312020378118,8.3,48444.22,18.767239082282135
34.1904,77.54,12,65.7,Stone,41.0,0.39,4.78,574.3,9.335533905932738,48444.22,19.429275593947878
34.1904,77.54,13,65.7,Stone,41.0,0.39,4.78,554.7312020378118,10.130127018922193,48444.22,18.767239082282135
34.1904,77.54,14,65.7,Stone,41.0,0.39,4.78,497.3583893934031,10.629629131445341,48444.22,16.82624624148785
34.1904,77.54,15,65.7,Stone,41.0,0.39,4.78,406.09142443543425,10.8,48444.22,13.738572526022832
34.1904,77.54,16,65.7,Stone,41.0,0.39,4.78,287.15000000000003,10.629629131445341,48444.22,9.71463779697394
34.1904,77.54,17,65.7,Stone,41.0,0.39,4.78,148.63977760237765,10.130127018922193,48444.22,5.028666556259302
34.1904,77.54,18,65.7,Stone,41.0,0.39,4.78,3.5165732837516244e-14,9.335533905932738,48444.22,1.189700008294003e-15
34.1904,77.54,19,65.7,Stone,41.0,0.39,4.78,0.0,8.3,48444.22,0.0
34.1904,77.54,20,65.7,Stone,41.0,0.39,4.78,0.0,7.0940952255126035,48444.22,0.0
34.1904,77.54,21,65.7,Stone,41.0,0.39,4.78,0.0,5.8,48444.22,0.0
34.1904,77.54,22,65.7,Stone,41.0,0.39,4.78,0.0,4.505904774487396,48444.22,0.0
34.1904,77.54,23,65.7,Stone,41.0,0.39,4.78,0.0,3.3000000000000007,48444.22,0.0
33.5393,77.8801,0,259.8,Concrete,40.4,0.39,4.91,0.0,-8.535533905932738,126126.03,0.0
33.5393,77.8801,1,259.8,Concrete,40.4,0.39,4.91,0.0,-9.330127018922193,126126.03,0.0
33.5393,77.8801,2,259.8,Concrete,40.4,0.39,4.91,0.0,-9.829629131445342,126126.03,0.0
33.5393,77.8801,3,259.8,Concrete,40.4,0.39,4.91,0.0,-10.0,126126.03,0.0
33.5393,77.8801,4,259.8,Concrete,40.4,0.39,4.91,0.0,-9.82962913144534,126126.03,0.0
33.5393,77.8801,5,259.8,Concrete,40.4,0.39,4.91,0.0,-9.330127018922195,126126.03,0.0
33.5393,77.8801,6,259.8,Concrete,40.4,0.39,4.91,5.1943393985834985e-14,-8.535533905932738,126126.03,4.363630671429352e-15
33.5393,77.8801,7,259.8,Concrete,40.4,0.39,4.91,219.55619596046833,-7.499999999999999,126126.03,18.444350229727334
33.5393,77.8801,8,259.8,Concrete,40.4,0.39,4.91,424.1500000000001,-6.294095225512605,126126.03,35.63174847202869
33.5393,77.8801,9,259.8,Concrete,40.4,0.39,4.91,599.8386824805483,-5.0,126126.03,50.39090194020977
33.5393,77.8801,10,259.8,Concrete,40.4,0.39,4.91,734.6493500303393,-3.7059047744873963,126126.03,61.71599871606839
33.5393,77.8801,11,259.8,Concrete,40.4,0.39,4.91,819.3948784410167,-2.4999999999999996,126126.03,68.8352521699371
33.5393,77.8801,12,259.8,Concrete,40.4,0.39,4.91,848.3,-1.4644660940672622,126126.03,71.26349694405737
33.5393,77.8801,13,259.8,Concrete,40.4,0.39,4.91,819.3948784410167,-0.6698729810778064,126126.03,68.8352521699371
33.5393,77.8801,14,259.8,Concrete,40.4,0.39,4.91,734.6493500303393,-0.17037086855465855,126126.03,61.71599871606839
33.5393,77.8801,15,259.8,Concrete,40.4,0.39,4.91,599.8386824805483,0.0,126126.03,50.39090194020977
33.5393,77.8801,16,259.8,Concrete,40.4,0.39,4.91,424.1500000000001,-0.17037086855465855,126126.03,35.63174847202869
33.5393,77.8801,17,259.8,Concrete,40.4,0.39,4.91,219.55619596046833,-0.6698729810778064,126126.03,18.444350229727334
33.5393,77.8801,18,259.8,Concrete,40.4,0.39,4.91,5.1943393985834985e-14,-1.4644660940672622,126126.03,4.363630671429352e-15
33.5393,77.8801,19,259.8,Concrete,40.4,0.39,4.91,0.0,-2.4999999999999996,126126.03,0.0
33.5393,77.8801,20,259.8,Concrete,40.4,0.39,4.91,0.0,-3.7059047744873963,126126.03,0.0
33.5393,77.8801,21,259.8,Concrete,40.4,0.39,4.91,0.0,-5.0,126126.03,0.0
33.5393,77.8801,22,259.8,Concrete,40.4,0.39,4.91,0.0,-6.294095225512605,126126.03,0.0
33.5393,77.8801,23,259.8,Concrete,40.4,0.39,4.91,0.0,-7.499999999999999,126126.03,0.0
34.2994,77.6509,0,51.0,Concrete,37.5,0.35,2.51,0.0,-16.33553390593274,23037.92,0.0
34.2994,77.6509,1,51.0,Concrete,37.5,0.35,2.51,0.0,-17.130127018922195,23037.92,0.0
34.2994,77.6509,2,51.0,Concrete,37.5,0.35,2.51,0.0,-17.62962913144534,23037.92,0.0
34.2994,77.6509,3,51.0,Concrete,37.5,0.35,2.51,0.0,-17.8,23037.92,0.0
34.2994,77.6509,4,51.0,Concrete,37.5,0.35,2.51,0.0,-17.62962913144534,23037.92,0.0
34.2994,77.6509,5,51.0,Concrete,37.5,0.35,2.51,0.0,-17.130127018922195,23037.92,0.0
34.2994,77.6509,6,51.0,Concrete,37.5,0.35,2.51,6.285499696623791e-14,-16.33553390593274,23037.92,1.5381939191122017e-15
34.2994,77.6509,7,51.0,Concrete,37.5,0.35,2.51,265.67774979773753,-15.3,23037.92,6.501693085782879
34.2994,77.6509,8,51.0,Concrete,37.5,0.35,2.51,513.2500000000001,-14.094095225512605,23037.92,12.560306532325502
34.2994,77.6509,9,51.0,Concrete,37.5,0.35,2.51,725.845110887991,-12.8,23037.92,17.7629558455781
34.2994,77.6509,10,51.0,Concrete,37.5,0.35,2.51,888.9750769847263,-11.505904774487398,23037.92,21.75508907262703
34.2994,77.6509,11,51.0,Concrete,37.5,0.35,2.51,991.5228606857286,-10.3,23037.92,24.264648931360984
